"","zip","pop_total","pop_25","prop_hs","prop_sc","prop_b","prop_grad","hh_inc","f_inc","pc_inc"
"17267","50426",70,55,0.818181818181818,0.363636363636364,0.0909090909090909,0,72344,90625,44599
"17268","50427",146,111,1,0.747747747747748,0.477477477477477,0,70377,NA,37670
"17269","50428",9093,6786,0.969348659003831,0.659888004715591,0.32316534040672,0.113616268788683,72932,104468,54428
"17270","50430",524,322,0.881987577639752,0.456521739130435,0.139751552795031,0.0062111801242236,57250,72000,27544
"17271","50431",251,129,0.868217054263566,0.302325581395349,0.0775193798449612,0,58125,75000,20727
"17272","50432",229,164,0.926829268292683,0.323170731707317,0.103658536585366,0.024390243902439,82500,106250,32259
"17273","50433",125,81,0.864197530864197,0.641975308641975,0.222222222222222,0.037037037037037,51250,58750,24857
"17274","50434",424,372,0.973118279569892,0.489247311827957,0.196236559139785,0.0241935483870968,NA,100515,33356
"17275","50435",764,501,0.856287425149701,0.369261477045908,0.121756487025948,0.0219560878243513,68194,69222,29712
"17276","50436",5760,3570,0.947899159663866,0.681792717086835,0.249859943977591,0.0789915966386555,68600,79879,38675
"17277","50438",4006,3000,0.891333333333333,0.618333333333333,0.233666666666667,0.039,69637,90293,38257
"17278","50439",392,231,0.956709956709957,0.597402597402597,0.19047619047619,0,77708,79063,24971
"17279","50440",275,212,0.886792452830189,0.589622641509434,0.150943396226415,0.0471698113207547,58750,91250,36691
"17280","50441",5363,3671,0.920457640969763,0.50231544538273,0.155815853990738,0.0525742304549169,55301,75159,33503
"17281","50444",366,261,0.973180076628352,0.670498084291188,0.306513409961686,0.0383141762452107,82679,92292,39947
"17282","50446",518,384,0.981770833333333,0.770833333333333,0.268229166666667,0.0598958333333333,98750,129375,47432
"17283","50447",1079,647,0.953632148377125,0.55177743431221,0.239567233384853,0.0185471406491499,69250,94167,33576
"17284","50448",613,490,0.961224489795918,0.557142857142857,0.169387755102041,0.0714285714285714,60000,69773,40227
"17285","50449",816,545,0.919266055045872,0.546788990825688,0.0568807339449541,0.0238532110091743,66538,71220,28249
"17286","50450",3001,2235,0.960178970917226,0.6,0.185234899328859,0.0465324384787472,76522,88796,38112
"17287","50451",455,357,0.957983193277311,0.568627450980392,0.140056022408964,0.0812324929971989,72500,99432,49834
"17288","50452",990,645,0.823255813953488,0.631007751937985,0.207751937984496,0.0449612403100775,74500,72500,24967
"17289","50453",520,393,0.931297709923664,0.610687022900763,0.221374045801527,0.00763358778625954,70000,79375,35865
"17290","50454",175,109,0.706422018348624,0.577981651376147,0.0917431192660551,0,60792,38571,22025
"17291","50455",360,217,0.907834101382488,0.290322580645161,0.032258064516129,0,52222,83958,30236
"17292","50456",1758,1232,0.958603896103896,0.569805194805195,0.185876623376623,0.0438311688311688,78750,91250,36278
"17293","50457",504,330,0.881818181818182,0.460606060606061,0.109090909090909,0.0121212121212121,47321,NA,25776
"17294","50458",2242,1416,0.96680790960452,0.669491525423729,0.253531073446328,0.0635593220338983,86336,116131,37432
"17295","50459",3027,2134,0.918931583880037,0.560918462980319,0.223055295220244,0.0712277413308341,76053,95393,36628
"17296","50460",659,291,0.687285223367698,0.532646048109966,0.213058419243986,0.0103092783505155,72396,83750,20914
"17297","50461",5094,3612,0.941306755260244,0.611572535991141,0.23421926910299,0.0758582502768549,66004,82240,41044
"17298","50464",573,392,0.969387755102041,0.563775510204082,0.0918367346938776,0.0076530612244898,74286,88750,33665
"17299","50465",199,144,0.930555555555556,0.5,0.208333333333333,0.0138888888888889,41071,63333,23461
"17300","50466",2089,1287,0.882672882672883,0.543900543900544,0.232323232323232,0.0318570318570319,60833,85819,30431
"17301","50467",76,37,1,0.594594594594595,0.162162162162162,0.135135135135135,65625,69375,24918
"17302","50468",1615,1111,0.95049504950495,0.573357335733573,0.204320432043204,0.0513051305130513,63485,86875,42848
"17303","50469",1495,1080,0.971296296296296,0.533333333333333,0.218518518518519,0.0398148148148148,70682,98750,37834
"17304","50470",305,207,0.908212560386473,0.400966183574879,0.144927536231884,0,70341,70511,29270
"17305","50471",786,501,0.950099800399202,0.538922155688623,0.215568862275449,0.0578842315369262,85625,110625,37823
"17306","50472",2577,1884,0.942675159235669,0.590764331210191,0.239915074309979,0.0567940552016985,86538,111845,45931
"17307","50473",222,155,0.974193548387097,0.619354838709677,0.464516129032258,0.2,NA,121806,36091
"17308","50475",1598,1062,0.970809792843691,0.650659133709981,0.169491525423729,0.0433145009416196,78333,100278,30892
"17309","50476",619,468,0.91025641025641,0.534188034188034,0.115384615384615,0.0427350427350427,62308,72692,36968
"17310","50477",219,150,0.913333333333333,0.546666666666667,0.126666666666667,0.0466666666666667,51161,74000,24299
"17311","50478",689,517,0.914893617021277,0.661508704061896,0.336557059961315,0.0657640232108317,44880,63750,38261
"17312","50479",783,505,0.966336633663366,0.647524752475248,0.22970297029703,0.0217821782178218,71250,82321,36336
"17313","50480",926,699,0.914163090128755,0.656652360515021,0.141630901287554,0.050071530758226,69022,78571,33115
"17314","50482",701,516,0.957364341085271,0.726744186046512,0.321705426356589,0.0658914728682171,82292,107250,40215
"17315","50483",678,495,0.957575757575758,0.57979797979798,0.214141414141414,0.0565656565656566,73750,97500,39418
"17316","50484",385,257,0.961089494163424,0.412451361867704,0.171206225680934,0.0583657587548638,80859,83333,34737
"17317","50501",28633,19199,0.916506068024376,0.59232251679775,0.204646075316423,0.0541694879941664,66130,87101,34014
"17318","50510",1055,752,0.920212765957447,0.577127659574468,0.207446808510638,0.0425531914893617,78523,90982,42101
"17319","50511",6987,5073,0.947368421052632,0.630593337275774,0.260595308495959,0.0741178789670806,60256,91350,38489
"17320","50514",1190,889,0.928008998875141,0.530933633295838,0.15748031496063,0.0382452193475816,70550,82961,36294
"17321","50515",248,167,0.970059880239521,0.520958083832335,0.18562874251497,0,60179,102841,36483
"17322","50516",684,497,0.951710261569417,0.712273641851107,0.253521126760563,0.100603621730382,72292,89524,36712
"17323","50517",899,616,0.974025974025974,0.590909090909091,0.123376623376623,0.0194805194805195,52596,73523,36796
"17324","50518",366,211,0.947867298578199,0.57345971563981,0.033175355450237,0.018957345971564,84830,95962,39090
"17325","50519",713,501,0.872255489021956,0.50499001996008,0.261477045908184,0.101796407185629,69063,82143,41949
"17326","50520",156,116,0.974137931034483,0.405172413793103,0.120689655172414,0.00862068965517241,NA,77955,51394
"17327","50521",3,3,0,0,0,0,NA,NA,NA
"17328","50522",695,426,0.938967136150235,0.596244131455399,0.187793427230047,0.0751173708920188,60833,80625,27788
"17329","50523",614,398,0.942211055276382,0.603015075376884,0.135678391959799,0.0326633165829146,83333,107955,36324
"17330","50524",471,328,0.951219512195122,0.753048780487805,0.225609756097561,0.0426829268292683,89063,91705,44116
"17331","50525",3196,2248,0.920373665480427,0.625889679715303,0.251334519572954,0.0885231316725979,59875,78875,42629
"17332","50527",85,78,0.858974358974359,0.58974358974359,0.179487179487179,0,65000,65833,38829
"17333","50528",365,226,0.995575221238938,0.756637168141593,0.336283185840708,0.0486725663716814,87500,132500,53970
"17334","50529",887,585,0.900854700854701,0.603418803418803,0.0769230769230769,0.0307692307692308,66111,87083,34556
"17335","50530",1119,771,0.928664072632944,0.544747081712062,0.215304798962387,0.0233463035019455,76473,94167,39334
"17336","50531",260,230,0.982608695652174,0.526086956521739,0.0869565217391304,0.0304347826086957,105375,92143,43932
"17337","50532",889,572,0.951048951048951,0.508741258741259,0.115384615384615,0.0122377622377622,65000,72188,32226
"17338","50533",3994,2513,0.902109033028253,0.442896935933148,0.183446080382014,0.0282530839633904,61635,70573,30917
"17339","50535",1035,705,0.904964539007092,0.567375886524823,0.181560283687943,0.0141843971631206,81667,88750,40376
"17340","50536",4287,2948,0.92774762550882,0.601763907734057,0.190637720488467,0.0556309362279511,62404,85000,35102
"17341","50538",523,358,0.963687150837989,0.620111731843575,0.0893854748603352,0.0167597765363128,59250,68625,31194
"17342","50539",470,339,0.938053097345133,0.569321533923304,0.206489675516224,0.0648967551622419,64271,73125,38776
"17343","50540",1253,715,0.911888111888112,0.601398601398601,0.198601398601399,0.0391608391608392,86818,100694,31527
"17344","50541",1035,678,0.921828908554572,0.553097345132743,0.157817109144543,0.023598820058997,53859,72833,32398
"17345","50542",873,691,0.898697539797395,0.565846599131693,0.206946454413893,0.0477568740955137,67708,75227,38225
"17346","50543",1400,952,0.992647058823529,0.689075630252101,0.29936974789916,0.069327731092437,87841,101667,45786
"17347","50544",554,327,0.966360856269113,0.541284403669725,0.116207951070336,0.0428134556574924,56944,75313,28025
"17348","50545",156,119,0.974789915966387,0.596638655462185,0.0504201680672269,0.0252100840336134,41625,77969,24899
"17349","50546",364,254,0.956692913385827,0.590551181102362,0.177165354330709,0.0275590551181102,71250,100500,39919
"17350","50548",5482,3834,0.95226917057903,0.593635889410537,0.251173708920188,0.0565988523735003,71043,83789,39727
"17351","50551",31,31,0.903225806451613,0.258064516129032,0,0,2499,NA,14797
"17352","50552",83,55,1,0.727272727272727,0.490909090909091,0.290909090909091,85313,125313,38454
"17353","50554",1639,1221,0.901719901719902,0.611793611793612,0.177723177723178,0.04995904995905,63618,68382,36199
"17354","50556",156,147,0.897959183673469,0.571428571428571,0.251700680272109,0.0340136054421769,38750,93750,40957
"17355","50557",736,506,0.930830039525692,0.711462450592885,0.229249011857708,0.0454545454545455,77250,100729,41574
"17356","50558",745,437,0.94279176201373,0.569794050343249,0.0846681922196796,0.011441647597254,65313,88571,28737
"17357","50559",321,311,0.945337620578778,0.672025723472669,0.263665594855305,0.0418006430868167,52708,68482,35432
"17358","50560",722,400,0.965,0.5525,0.115,0.0175,66172,65417,29357
"17359","50561",677,425,0.924705882352941,0.687058823529412,0.207058823529412,0.0141176470588235,67188,67000,27243
"17360","50562",346,280,0.985714285714286,0.478571428571429,0.153571428571429,0.0392857142857143,63750,97083,40624
"17361","50563",2461,1695,0.962241887905605,0.690265486725664,0.312094395280236,0.107374631268437,78261,97222,39422
"17362","50565",413,331,0.936555891238671,0.70392749244713,0.175226586102719,0.0211480362537764,61705,96389,37732
"17363","50566",382,292,0.921232876712329,0.626712328767123,0.243150684931507,0.0205479452054795,78438,91625,43380
"17364","50567",178,144,0.659722222222222,0.375,0.0694444444444444,0.0347222222222222,48750,97500,38556
"17365","50568",1364,893,0.919372900335946,0.595744680851064,0.15565509518477,0.0470324748040314,74946,93068,31922
"17366","50569",614,482,0.892116182572614,0.435684647302905,0.145228215767635,0.00622406639004149,46406,88125,36652
"17367","50570",200,128,1,0.7109375,0.3828125,0.0546875,70000,85625,41294
"17368","50571",260,203,0.866995073891626,0.403940886699507,0.137931034482759,0.0246305418719212,70893,71607,67422
"17369","50573",36,31,1,0.516129032258065,0.161290322580645,0,47000,57188,31447
"17370","50574",2103,1477,0.931618144888287,0.489505754908598,0.218009478672986,0.043331076506432,57589,93063,37962
"17371","50575",677,477,0.953878406708595,0.572327044025157,0.188679245283019,0.0314465408805031,55694,68250,29042
"17372","50576",281,243,0.888888888888889,0.539094650205761,0.181069958847737,0.0617283950617284,65179,88750,48733
"17373","50577",361,290,0.944827586206897,0.662068965517241,0.110344827586207,0.0517241379310345,59375,70104,44261
"17374","50578",659,435,0.979310344827586,0.645977011494253,0.211494252873563,0.0206896551724138,68938,71875,40903
"17375","50579",3176,2367,0.907900295732995,0.525559780312632,0.201943388255175,0.0629488804393747,69464,76705,32973
"17376","50581",751,544,0.84375,0.512867647058823,0.128676470588235,0.00919117647058824,59018,49107,26581
"17377","50582",176,149,0.979865771812081,0.63758389261745,0.0402684563758389,0,83882,84868,59591
"17378","50583",2286,1812,0.917218543046358,0.623620309050773,0.235099337748344,0.0596026490066225,63967,88889,41526
"17379","50585",1165,774,0.940568475452196,0.647286821705426,0.198966408268734,0.0684754521963824,70179,72083,34336
"17380","50586",320,205,0.965853658536585,0.551219512195122,0.107317073170732,0,54167,49821,22898
"17381","50588",13346,8024,0.745762711864407,0.439307078763709,0.230558325024925,0.0810069790628116,65475,92891,31090
"17382","50590",736,490,0.93469387755102,0.581632653061224,0.220408163265306,0.0346938775510204,65500,98542,39621
"17383","50591",366,231,0.922077922077922,0.519480519480519,0.112554112554113,0.0692640692640693,56960,NA,35151
"17384","50592",146,62,0.903225806451613,0.258064516129032,0,0,63125,98333,15729
"17385","50593",31,27,1,0.518518518518518,0.222222222222222,0,40000,63750,30787
"17386","50594",240,170,0.917647058823529,0.705882352941177,0.317647058823529,0.0529411764705882,65962,106250,38679
"17387","50595",8768,6052,0.905981493721084,0.576173165895572,0.228354263053536,0.05783212161269,71182,84918,35203
"17388","50597",1363,831,0.932611311672684,0.677496991576414,0.245487364620939,0.0300842358604091,87042,91641,39387
"17389","50598",927,623,0.940609951845907,0.653290529695024,0.208667736757624,0.0369181380417336,78828,90417,35941
"17390","50599",423,312,0.846153846153846,0.599358974358974,0.205128205128205,0.00320512820512821,95000,102171,56327
"17391","50601",2377,1730,0.928323699421965,0.595953757225434,0.210404624277457,0.053757225433526,63869,74347,32503
"17392","50602",1372,1049,0.88465204957102,0.496663489037178,0.156339370829361,0.0343183984747378,64722,88542,36218
"17393","50603",410,306,0.856209150326797,0.509803921568627,0.0816993464052288,0.0065359477124183,62667,70804,35619
"17394","50604",1713,1166,0.945111492281304,0.588336192109777,0.252144082332762,0.0385934819897084,63750,85625,30644
"17395","50605",119,111,0.963963963963964,0.585585585585586,0.261261261261261,0.0990990990990991,48269,63750,29981
"17396","50606",831,594,0.932659932659933,0.38047138047138,0.168350168350168,0.0252525252525253,46875,63833,29158
"17397","50607",404,276,0.963768115942029,0.615942028985507,0.192028985507246,0.0108695652173913,57813,64097,29845
"17398","50608",36,36,0.888888888888889,0.388888888888889,0.388888888888889,0.388888888888889,66518,NA,55525
"17399","50609",370,301,0.993355481727575,0.621262458471761,0.332225913621262,0.026578073089701,89479,81250,49298
"17400","50611",269,223,0.919282511210762,0.439461883408072,0.0582959641255605,0,80938,106250,34009
"17401","50612",338,179,1,0.88268156424581,0.357541899441341,0.0446927374301676,NA,NA,24823
"17402","50613",43680,24775,0.97364278506559,0.771987891019173,0.483027245206862,0.208476286579213,75642,109544,41849
